r1_inflow,r1_upstream_release,r1_min_flow,r1_demand,r1_release,r1_delivery,r1_storage,r2_inflow,r2_upstream_release,r2_min_flow,r2_demand,r2_release,r2_delivery,r2_storage
672.0473408128253,0.0,100.04629960402184,372.0760335540957,100.04629960402184,372.0760335540957,251160.02951128903,610.1494453120828,100.04629960402184,315.0182908472472,218.82144085194486,315.0182908472472,218.82144085194486,19932.22727466596
666.0928992104477,0.0,100.14999775206331,424.46200665832924,100.14999775206331,424.46200665832924,251301.51040608907,630.7368768373053,100.14999775206331,315.93815943655216,213.71619336625395,449.39795588907225,213.71619336625395,20000.0
688.9536432308482,0.0,100.31291576888714,344.224326839182,100.31291576888714,344.224326839182,251545.92680671185,715.1474995066771,100.31291576888714,316.8829373634192,209.81469007859812,605.6457251969671,209.81469007859812,20000.0
693.6852698015416,0.0,100.53500537836891,332.57815491690167,100.53500537836891,332.57815491690167,251806.49891621812,659.1515809438182,100.53500537836891,317.85234466975857,193.6807241672441,566.0058621549438,193.6807241672441,20000.0
665.4134616658778,0.0,100.8162007705642,355.51396200565557,100.8162007705642,355.51396200565557,252015.58221510777,670.0788324106956,100.8162007705642,318.8460940992639,228.67594776134365,542.2190854199155,228.67594776134365,20000.0
715.1657310249117,0.0,101.15641862120961,311.91940917909767,101.15641862120961,311.91940917909767,252317.67211833238,548.329910256234,101.15641862120961,319.86389118253237,220.7568001532901,428.7295287241536,220.7568001532901,20000.0
691.3225467210912,0.0,101.55555811641355,308.2582662615847,101.55555811641355,308.2582662615847,252599.1808406755,676.0001842075612,101.55555811641355,320.9054343243223,196.3192716202534,581.2364707037231,196.3192716202534,20000.0
669.4619222927438,0.0,102.0135009825294,308.704146573612,102.0135009825294,308.704146573612,252857.9251154121,604.8960100609371,102.0135009825294,321.97041489292246,229.4115759389431,477.49793510452514,229.4115759389431,20000.0
698.1982887834703,0.0,102.53011152120274,340.5037382865661,102.53011152120274,340.5037382865661,253113.0895543878,885.5630691345286,102.53011152120274,323.05851731160624,201.69583882432067,786.3973418314101,201.69583882432067,20000.0
691.6255759540065,0.0,103.10523664958154,333.1667163560878,103.10523664958154,333.1667163560878,253368.44317733616,679.7232113395861,103.10523664958154,324.16941915214375,202.62493506397254,580.2035129251944,202.62493506397254,20000.0
727.5797558709943,0.0,103.73870594567813,329.74744733822854,103.73870594567813,329.74744733822854,253662.53677992325,697.2088192049176,103.73870594567813,325.3027912303445,207.4082322799294,593.5392928706646,207.4082322799294,20000.0
685.1914807804768,0.0,104.43033169886863,306.7611320700617,104.43033169886863,306.7611320700617,253936.5367969348,639.3391211053454,104.43033169886863,326.45829770360143,181.72935353230636,562.0400992719085,181.72935353230636,20000.0
706.4338559741097,0.0,105.17990896551589,335.9647235925395,105.17990896551589,335.9647235925395,254201.82602035085,662.0858024843981,105.17990896551589,327.6355961704088,203.366764742908,563.8989467070045,203.366764742908,20000.0
716.9192246973138,0.0,105.9872156296986,320.81397377399526,105.9872156296986,320.81397377399526,254491.94405564448,715.2877443129831,105.9872156296986,328.83433777182256,187.3954745881073,633.8794853545729,187.3954745881073,20000.0
731.7044660993419,0.0,106.85201246902903,302.6522950540381,106.85201246902903,302.6522950540381,254814.14421422075,702.9428621448129,106.85201246902903,330.0541672948353,198.57218582534003,611.2226887885013,198.57218582534003,20000.0
708.6064463528832,0.0,107.77404322553986,303.1430631724163,107.77404322553986,303.1430631724163,255111.83355417568,791.6993621520334,107.77404322553986,331.2947232776333,191.94845762799812,707.5249477495763,191.94845762799812,20000.0
696.5632621230221,0.0,108.75303468161889,331.2556833048068,108.75303468161889,331.2556833048068,255368.38809831228,686.9970390055767,108.75303468161889,332.55563811670544,202.83432660445715,592.9157470827388,202.83432660445715,20000.0
704.8863588859508,0.0,109.7886967409693,303.27044130800306,109.7886967409693,303.27044130800306,255660.21531914925,754.5937022765384,109.7886967409693,333.83653817577215,191.7551582218625,672.6272407956458,191.7551582218625,20000.0
739.7035985211598,0.0,110.88072251457152,342.57771358864375,110.88072251457152,342.57771358864375,255946.4604815672,680.9166284529053,110.88072251457152,335.13704389650184,189.61424016718698,602.1831108002912,189.61424016718698,20000.0
768.879788251206,0.0,112.02878841162092,322.7255011119036,112.02878841162092,322.7255011119036,256280.58598029488,690.4899780238944,112.02878841162092,336.45676991098225,197.67764370365117,604.8411227318641,197.67764370365117,20000.0
715.2180640071304,0.0,113.232554235415,309.2597756536908,113.232554235415,309.2597756536908,256573.3117144129,694.0420342198352,113.232554235415,337.79532515591325,192.73503738352804,614.539551071722,192.73503738352804,20000.0
739.6449114558634,0.0,114.49166328416067,349.9545183790143,114.49166328416067,349.9545183790143,256848.5104442056,720.8436025103545,114.49166328416067,339.1523129884874,199.94834417998206,635.3869216145315,199.94834417998206,20000.0
761.3686862175899,0.0,115.80574245667307,341.4221439245278,115.80574245667307,341.4221439245278,257152.651244042,770.3822426887391,115.80574245667307,340.5273313039237,192.76671334752015,693.4212717978902,192.76671334752015,20000.0
707.3095729762016,0.0,117.17440236293325,336.2759572835828,117.17440236293325,336.2759572835828,257406.51045737168,689.6271118153686,117.17440236293325,341.9199726546199,196.8193940668066,609.982120111496,196.8193940668066,20000.0
756.1440866894795,0.0,118.59723743947282,297.52010084117666,118.59723743947282,297.52010084117666,257746.5372057805,625.135725646754,118.59723743947282,343.3298243708882,218.34505298263687,525.3879101035886,218.34505298263687,20000.0
717.7243552371932,0.0,120.07382606955136,334.75055431824103,120.07382606955136,334.75055431824103,258009.4371806299,790.6849070934643,120.07382606955136,344.75646868323804,217.890538235638,692.8681949273783,217.890538235638,20000.0
757.2629094896258,0.0,121.6037307080903,323.63092114917,121.6037307080903,323.63092114917,258321.46543826227,601.8436336542445,121.6037307080903,346.19948284617004,200.44015750207123,523.0072068602619,200.44015750207123,20000.0
713.1295066509376,0.0,123.18649801132727,290.30717043916,123.18649801132727,290.30717043916,258621.10127646272,693.1530435780219,123.18649801132727,347.65843926344496,199.02152820287313,617.3180133864753,199.02152820287313,20000.0
748.1244294880469,0.0,124.82165897115144,340.95774043155365,124.82165897115144,340.95774043155365,258903.44630654805,540.7480924609301,124.82165897115144,349.13290561478954,201.35115161351433,464.2185998185685,201.35115161351433,20000.0
752.3409147980062,0.0,126.50872905408065,306.2979995795902,126.50872905408065,306.2979995795902,259222.98049271238,707.2892421295215,126.50872905408065,350.6224449840023,219.38910560685335,614.4088655767495,219.38910560685335,20000.0
741.5525326792646,0.0,128.24720834483944,344.3013717989758,128.24720834483944,344.3013717989758,259491.98444524783,844.5084700242809,128.24720834483944,352.1266159884212,198.7727112885738,773.982967080548,198.7727112885738,20000.0
753.0347854116225,0.0,130.03658169449443,266.53675407011764,130.03658169449443,266.53675407011764,259848.44589489483,622.0835736503191,130.03658169449443,353.6449729097149,220.44056066491427,531.6795946798993,220.44056066491427,20000.0
724.5021405374137,0.0,131.87631887310437,316.25125930351624,131.87631887310437,316.25125930351624,260124.8204572556,641.6059763369573,131.87631887310437,355.17706582595895,219.04634587104852,554.4359493390144,219.04634587104852,20000.0
776.2130354471329,0.0,133.76587472683843,261.7884451047049,133.76587472683843,261.7884451047049,260505.47917287122,661.8848610684677,133.76587472683843,356.7224407449569,202.2279137878477,593.4228220074576,202.2279137878477,20000.0
774.6045441981083,0.0,135.70468933951716,273.26574296102416,135.70468933951716,273.26574296102416,260871.11328476877,688.098048605776,135.70468933951716,358.28063973876834,195.85537895010768,627.9473589951847,195.85537895010768,20000.0
783.9218518058719,0.0,137.6921881985278,309.29462007536875,137.6921881985278,309.29462007536875,261208.04832830073,741.6130511828943,137.6921881985278,359.8512010794027,194.74861806057515,684.5566213208465,194.74861806057515,20000.0
792.0336177480666,0.0,139.72778236506468,283.89873166824134,139.72778236506468,283.89873166824134,261576.4554320155,639.1884500987105,139.72778236506468,361.4336593756393,196.50948282804055,582.4067496357361,196.50948282804055,20000.0
771.8354442118965,0.0,141.81086864864457,291.1878862515765,141.81086864864457,291.1878862515765,261915.29212132716,532.4327112500981,141.81086864864457,363.0275457109327,214.49054644501666,459.75303345372765,214.49054644501666,20000.0
792.6157416293189,0.0,143.9408297858449,339.65967449873176,143.9408297858449,339.65967449873176,262224.3073586719,687.9082480610483,143.9408297858449,364.63238778236285,208.75848552443517,623.0905923224595,208.75848552443517,20000.0
785.944537626847,0.0,146.11703462321245,300.9020664049512,146.11703462321245,300.9020664049512,262563.23279527057,908.4744773741172,146.11703462321245,366.2477100405887,195.66915792084936,858.9223540764798,195.66915792084936,20000.0
795.1329276714318,0.0,148.33883830428752,248.3475346537849,148.33883830428752,248.3475346537849,262961.6793499839,788.561270658708,148.33883830428752,367.8730338307636,200.171503200863,736.7286057621335,200.171503200863,20000.0
765.1251084016391,0.0,150.60558246068896,282.37015949241743,150.60558246068896,282.37015949241743,263293.82871643244,524.0645689082485,150.60558246068896,369.5078775343711,191.6619220201424,483.0082293487933,191.6619220201424,20000.0
790.2555658869388,0.0,152.9165954072029,221.50600531833416,152.9165954072029,221.50600531833416,263709.66168159386,845.225308652558,152.9165954072029,371.15175671193913,212.31699803509713,785.8249060246654,212.31699803509713,20000.0
773.3975499662289,0.0,155.27119234081755,256.2109499605681,155.27119234081755,256.2109499605681,264071.5770892587,600.654465091596,155.27119234081755,372.80418424658944,190.26518796046577,565.6604694719493,190.26518796046577,20000.0
774.7685215268004,0.0,157.66867554364507,365.82863479498303,157.66867554364507,365.82863479498303,264322.8483004469,629.9865722570732,157.66867554364507,374.46467048838133,210.9468012382546,576.7084465624645,210.9468012382546,20000.0
815.887462514064,0.0,160.10833458967056,272.9869741097264,160.10833458967056,272.9869741097264,264705.64045426156,718.22580958221,160.10833458967056,376.132723399405,210.62086362156668,667.7132805503131,210.62086362156668,20000.0
779.2283206557911,0.0,162.5894465552666,339.0680101987508,162.5894465552666,339.0680101987508,264983.2113181633,961.1707643503365,162.5894465552666,377.8078486995835,203.89879776758264,919.8614131380198,203.89879776758264,20000.0
776.9661312383741,0.0,165.1112762334109,320.14247039880524,165.1112762334109,320.14247039880524,265274.92370276945,783.0116326411588,165.1112762334109,379.48955001313806,197.4478746632211,750.6750342113476,197.4478746632211,20000.0
791.623804128177,0.0,167.67307635154432,305.5984215253611,167.67307635154432,305.5984215253611,265593.27600902074,801.963149286471,167.67307635154432,381.1773290156756,216.8460123598061,752.7902132782086,216.8460123598061,20000.0
785.7058779087886,0.0,170.27408779300373,264.961295040688,170.27408779300373,264.961295040688,265943.74650409585,592.2393342380835,170.27408779300373,382.87068558185223,224.51224295758243,538.0011790735039,224.51224295758243,20000.0
787.875605528075,0.0,172.91353982196455,292.4389756380121,172.91353982196455,292.4389756380121,266266.2695941639,1001.8725683949433,172.91353982196455,384.5691179335719,217.75544051599192,957.0306677009158,217.75544051599192,20000.0
841.7950726714085,0.0,175.5906503118265,300.45298512705614,175.5906503118265,300.45298512705614,266632.02103139646,689.4259137556156,175.5906503118265,386.2721227886735,201.99432198340807,663.022242084034,201.99432198340807,20000.0
810.6391512844154,0.0,178.3046259769748,319.22532214425934,178.3046259769748,319.22532214425934,266945.13023455965,800.2180472833951,178.3046259769748,387.97919551006476,230.50687340399975,748.0157998563684,230.50687340399975,20000.0
825.3514104086479,0.0,181.05466260784735,275.2465988620652,181.05466260784735,275.2465988620652,267314.1803834984,806.1581146095346,181.05466260784735,389.68983025525654,214.52226622502315,772.6905109923593,214.52226622502315,20000.0
783.9793238570783,0.0,183.83994530923985,378.4548659887063,183.83994530923985,378.4548659887063,267535.8648960575,855.8909639500611,183.83994530923985,391.40352012625533,224.4199166655858,815.3109925937164,224.4199166655858,20000.0
788.5786967225747,0.0,186.6596487417765,276.0408479138626,186.6596487417765,276.0408479138626,267861.74309612444,841.7051096139562,186.6596487417765,393.11975731976804,208.06343452185445,820.3013238338792,208.06343452185445,20000.0
787.9576201506898,0.0,189.51293736647608,308.98230982820394,189.51293736647608,308.98230982820394,268151.2054690804,788.9740514432631,189.51293736647608,394.83803327767464,212.25286834517252,766.2341204645659,212.25286834517252,20000.0
795.6381864837293,0.0,192.39896569234008,327.10173641148856,192.39896569234008,327.10173641148856,268427.34295346035,1060.0793173783563,192.39896569234008,396.5578388377254,223.34557089553738,1029.1327121751601,223.34557089553738,20000.0
789.7167743129559,0.0,195.31687852688995,375.8563149218329,195.31687852688995,375.8563149218329,268645.88653432456,723.5780222153236,195.31687852688995,398.2786643844165,196.93040567209434,721.9644950701195,196.93040567209434,20000.0
772.2811106230794,0.0,198.26581122957913,254.99801133256005,198.26581122957913,254.99801133256005,268964.9038223855,888.6659739818929,198.26581122957913,400.0,202.2299941085029,884.7017911029689,202.2299941085029,20000.0
771.363975744795,0.0,201.24488996800454,301.0644436331591,201.24488996800454,301.0644436331591,269233.95846452913,754.3273444738605,201.24488996800454,401.7213356155835,201.61749282362655,753.9547416182386,201.61749282362655,20000.0
788.2904308745362,0.0,204.2532319768423,319.5707490574075,204.2532319768423,319.5707490574075,269498.4249143694,841.0928654724728,204.2532319768423,403.4421611622746,205.47440914081437,839.8716883084998,205.47440914081437,20000.0
810.7110737316551,0.0,207.28994581942982,329.25725537141665,207.28994581942982,329.25725537141665,269772.58878691023,832.710380383626,207.28994581942982,405.16196672232536,210.49191519852093,829.5084110045332,210.49191519852093,20000.0
775.883812220151,0.0,210.35413165191787,352.36898990632847,210.35413165191787,352.36898990632847,269985.74947757216,837.4920216261146,210.35413165191787,406.88024268023196,210.06481626866875,837.7813370093643,210.06481626866875,20000.0
783.1059512519402,0.0,213.44488148991377,346.3013790831619,213.44488148991377,346.3013790831619,270209.10916825105,982.817992262589,213.44488148991377,408.59647987374467,221.43955776394222,974.8233159885609,221.43955776394222,20000.0
848.9343771071168,0.0,216.56127947753663,336.9644312099947,216.56127947753663,336.9644312099947,270504.5178346706,816.3895390690145,216.56127947753663,410.31016974474346,223.62259524124852,809.3282233053012,223.62259524124852,20000.0
819.6002648351625,0.0,219.7024021588054,284.62535014467414,219.7024021588054,284.62535014467414,270819.7903472023,798.5118854560296,219.7024021588054,412.02080448993524,232.48231290612347,785.731974708711,232.48231290612347,20000.0
765.8279572847161,0.0,222.8673187512786,339.3730394907936,222.8673187512786,339.3730394907936,271023.3779462449,859.6155670104231,222.8673187512786,413.7278772113265,238.058745117316,844.4241406443858,238.058745117316,20000.0
827.9097832055076,0.0,226.05509142186537,333.72892926013054,226.05509142186537,333.72892926013054,271291.5037087684,993.767528226926,226.05509142186537,415.4308820664281,210.79786151694492,1009.0247581318453,210.79786151694492,20000.0
767.5997179287966,0.0,229.26477556472568,377.2049689477017,229.26477556472568,377.2049689477017,271452.6336821848,854.7944826871515,229.26477556472568,417.12931441814777,211.55556113822504,872.503697113651,211.55556113822504,20000.0
816.6057307130798,0.0,232.49542008117737,365.7606345498908,232.49542008117737,365.7606345498908,271670.9833582668,861.660174207038,232.49542008117737,418.8226709843244,219.67614569611857,874.4794485920962,219.67614569611857,20000.0
768.1321123662847,0.0,235.74606766152712,291.3593940318414,235.74606766152712,291.3593940318414,271912.0100089397,767.9371894844885,235.74606766152712,420.51044998686194,223.6823232382215,780.0009339077958,223.6823232382215,20000.0
782.420059495521,0.0,239.01575506874218,328.057368208117,239.01575506874218,328.057368208117,272127.3569451584,883.6669751094579,239.01575506874218,422.1921513004165,214.99104650616187,907.6916836720377,214.99104650616187,20000.0
776.6326218573236,0.0,242.3035134238782,407.4926635520539,242.3035134238782,407.4926635520539,272254.1933900398,727.8877572250617,242.3035134238782,423.867276600595,221.19737926342665,748.9938913855115,221.19737926342665,20000.0
811.6547185968471,0.0,245.6083684931789,296.0450258435842,245.6083684931789,296.0450258435842,272524.19471429987,955.4651071224578,245.6083684931789,425.53532951161867,215.94634228806677,985.1271333275694,215.94634228806677,20000.0
772.1686539182382,0.0,248.9293409767626,314.5825126395891,248.9293409767626,314.5825126395891,272732.85151460173,697.1629021937824,248.9293409767626,427.19581575341056,222.57272599989258,723.5195171706515,222.57272599989258,20000.0
806.2227820334994,0.0,252.26544679881,354.33174057479926,252.26544679881,354.33174057479926,272932.4771092616,932.6499487760467,252.26544679881,428.84824328806087,239.04323773382995,945.8721578410276,239.04323773382995,20000.0
760.9844314745989,0.0,255.6156973991669,360.0449387208912,255.6156973991669,360.0449387208912,273077.80090461613,733.6310300224062,255.6156973991669,430.4921224656289,228.1808099581003,761.0659174634718,228.1808099581003,20000.0
786.8473201395415,0.0,258.97910002627617,373.71281540281365,258.97910002627617,373.71281540281365,273231.9563093266,839.377768123408,258.97910002627617,432.1269661692364,212.39802017981302,885.9588479698701,212.39802017981302,20000.0
779.5530426314467,0.0,262.35465803135116,351.7906773208377,262.35465803135116,351.7906773208377,273397.36401660583,982.4158758504518,262.35465803135116,433.7522899594113,232.61750306890715,1012.1530308128966,232.61750306890715,20000.0
780.2164527313221,0.0,265.74137116370446,369.10113778724093,265.74137116370446,369.10113778724093,273542.7379603862,875.1875247378263,265.74137116370446,435.36761221763715,224.8423875162161,916.0865083853137,224.8423875162161,20000.0
776.455270592696,0.0,269.13823586714375,368.5058837623862,269.13823586714375,368.5058837623862,273681.5491113494,795.1745530436262,269.13823586714375,436.9724542890673,235.16841247587922,829.1443764348898,235.16841247587922,20000.0
766.204095168892,0.0,272.54424557734706,378.21246731899754,272.54424557734706,378.21246731899754,273796.99649362196,664.6398952568402,272.54424557734706,438.5663406243607,255.36076379430148,681.823377039886,255.36076379430148,20000.0
774.9033058373451,0.0,275.95839102012945,324.1847424443447,275.95839102012945,324.1847424443447,273971.7566659948,769.3096043094645,275.95839102012945,440.1487989205973,249.99477372811668,795.2732216014786,249.99477372811668,20000.0
769.0182269896561,0.0,279.379660510513,378.0750420920355,279.379660510513,378.0750420920355,274083.32019038196,567.9122861557912,279.379660510513,441.71936026123166,256.13294819037037,591.1589984759341,256.13294819037037,20000.0
772.0186455668563,0.0,282.8070402525107,326.73495468692863,282.8070402525107,326.73495468692863,274245.79684100935,753.2484637351015,282.8070402525107,443.2775592550431,257.93633137052217,778.1191726170916,257.93633137052217,20000.0
776.2972863900997,0.0,286.239514639536,344.70215030381564,286.239514639536,344.70215030381564,274391.1524624561,742.4191704192673,286.239514639536,444.82293417404105,247.1327129744418,781.5259720843609,247.1327129744418,20000.0
807.9173043273026,0.0,289.6760665553492,400.93303199750756,289.6760665553492,400.93303199750756,274508.46066823055,872.9513166193766,289.6760665553492,446.3550270902851,242.8618809653628,919.7655022093641,242.8618809653628,20000.0
764.7466108763739,0.0,293.11567767545085,367.0122298436996,293.11567767545085,367.0122298436996,274613.0793715878,666.306135191767,293.11567767545085,447.8733840115788,233.8635639462026,725.5582489210142,233.8635639462026,20000.0
749.4732427487745,0.0,296.5573287688331,439.14086746988716,296.5573287688331,439.14086746988716,274626.8544180978,795.4979124638733,296.5573287688331,449.3775550159977,261.0880340082567,830.967207224449,261.0880340082567,20000.0
774.3086129384818,0.0,300.0,409.82036194434613,300.0,409.82036194434613,274691.34266909194,748.6888854276542,300.0,450.86709438521046,272.1989433561081,776.4899420715467,272.1989433561081,20000.0
778.995450500663,0.0,303.4426712311669,446.74231568137935,303.4426712311669,446.74231568137935,274720.15313268005,1050.5016185497573,303.4426712311669,452.34156073655504,267.31938141138465,1086.6249083695384,267.31938141138465,20000.0
758.0036987258387,0.0,306.88432232454915,424.78076773909646,306.88432232454915,424.78076773909646,274746.49174134224,855.3366277208333,306.88432232454915,453.80051715382996,276.2266201108567,885.9943299345271,276.2266201108567,20000.0
730.2230353145881,0.0,310.3239334446508,362.39724298110923,310.3239334446508,362.39724298110923,274803.9936002311,750.3777075564515,310.3239334446508,455.24353131676196,255.20050771538266,805.5011332857206,255.20050771538266,20000.0
736.0296066984494,0.0,313.760485360464,449.46100101670515,313.760485360464,449.46100101670515,274776.8017205524,859.5663458715177,313.760485360464,456.6701756291118,256.3551895884168,916.9716416435663,256.3551895884168,20000.0
746.373719175912,0.0,317.1929597474893,483.4753034635752,317.1929597474893,483.4753034635752,274722.5071765172,1000.1107579962476,317.1929597474893,458.0800273453801,275.78666399373066,1041.5170537500067,275.78666399373066,20000.0
734.47188979859,0.0,320.620339489487,467.16545546626986,320.620339489487,467.16545546626986,274669.19327136007,682.6000924826869,320.620339489487,459.4726686960763,241.40151920948065,761.8189127626916,241.40151920948065,20000.0
773.2930933066698,0.0,324.04160897987055,460.8817594878608,324.04160897987055,460.8817594878608,274657.562996199,866.6558355214851,324.04160897987055,460.8476870115126,275.8051297279411,914.8923147734138,275.8051297279411,20000.0
